Timestamp,ISOTime,FPS,MemoryMB,CPUPercent,LatencyMS,DataPoints,Status
1762773625987,2025-11-10 11:20:25,48.55,122.87,48.86,71.03,10000,Running
1762773626087,2025-11-10 11:20:26,62.48,124.94,47.45,59.65,10000,Running
1762773626187,2025-11-10 11:20:26,52.19,119.59,42.02,56.82,10000,Running
1762773626287,2025-11-10 11:20:26,51.18,124.39,47.09,67.81,10000,Running
1762773626387,2025-11-10 11:20:26,53.90,118.65,41.14,62.57,10000,Running
1762773626487,2025-11-10 11:20:26,57.90,120.87,48.02,60.13,10000,Running
1762773626587,2025-11-10 11:20:26,57.46,123.31,45.86,56.92,10000,Running
1762773626687,2025-11-10 11:20:26,54.92,123.43,38.49,52.89,10000,Running
1762773626787,2025-11-10 11:20:26,53.10,124.30,41.67,65.29,10000,Running
1762773626887,2025-11-10 11:20:26,54.13,122.14,45.06,56.60,10000,Running
1762773626987,2025-11-10 11:20:26,48.45,120.13,48.50,71.70,10000,Running
1762773627087,2025-11-10 11:20:27,53.61,121.53,42.45,65.34,10000,Running
1762773627187,2025-11-10 11:20:27,56.21,120.30,41.60,58.28,10000,Running
1762773627287,2025-11-10 11:20:27,59.19,122.64,41.64,71.71,10000,Running
1762773627387,2025-11-10 11:20:27,55.40,121.24,40.01,50.59,10000,Running
1762773627487,2025-11-10 11:20:27,52.50,121.35,43.45,56.57,10000,Running
1762773627587,2025-11-10 11:20:27,58.52,120.67,42.39,56.73,10000,Running
1762773627687,2025-11-10 11:20:27,56.25,121.57,38.38,51.93,10000,Running
1762773627787,2025-11-10 11:20:27,52.77,121.11,42.46,67.32,10000,Running
1762773627887,2025-11-10 11:20:27,57.83,122.47,45.48,48.73,10000,Running
1762773627987,2025-11-10 11:20:27,61.17,122.32,42.26,63.84,10000,Running
1762773628087,2025-11-10 11:20:28,53.22,119.38,43.35,45.82,10000,Running
1762773628187,2025-11-10 11:20:28,55.94,123.03,40.72,54.15,10000,Running
1762773628287,2025-11-10 11:20:28,58.97,122.42,36.63,60.51,10000,Running
1762773628387,2025-11-10 11:20:28,57.70,121.75,42.11,74.47,10000,Running
1762773628487,2025-11-10 11:20:28,57.87,124.33,43.26,57.73,10000,Running
1762773628587,2025-11-10 11:20:28,57.41,120.29,44.70,73.25,10000,Running
1762773628687,2025-11-10 11:20:28,63.21,121.96,44.16,63.07,10000,Running
1762773628787,2025-11-10 11:20:28,58.05,122.80,39.98,63.74,10000,Running
1762773628887,2025-11-10 11:20:28,59.88,121.13,32.78,59.26,10000,Running
1762773628987,2025-11-10 11:20:28,62.16,122.34,33.71,57.73,10000,Running
1762773629087,2025-11-10 11:20:29,56.34,122.43,38.43,66.16,10000,Running
1762773629187,2025-11-10 11:20:29,59.39,121.60,36.18,59.92,10000,Running
1762773629287,2025-11-10 11:20:29,57.54,118.24,35.93,58.56,10000,Running
1762773629387,2025-11-10 11:20:29,59.48,119.28,41.50,55.46,10000,Running
1762773629487,2025-11-10 11:20:29,60.44,124.57,41.79,72.85,10000,Running
1762773629587,2025-11-10 11:20:29,53.94,123.26,36.79,56.73,10000,Running
1762773629687,2025-11-10 11:20:29,57.84,122.10,38.49,71.90,10000,Running
1762773629787,2025-11-10 11:20:29,59.35,120.76,39.41,65.68,10000,Running
1762773629887,2025-11-10 11:20:29,61.03,120.84,32.41,66.30,10000,Running
1762773629987,2025-11-10 11:20:29,56.41,121.49,41.90,56.06,10000,Running
1762773630087,2025-11-10 11:20:30,61.90,119.60,36.22,58.77,10000,Running
1762773630187,2025-11-10 11:20:30,56.97,123.87,43.47,64.82,10000,Running
1762773630287,2025-11-10 11:20:30,58.55,124.64,40.46,64.90,10000,Running
1762773630387,2025-11-10 11:20:30,62.09,122.52,36.62,51.00,10000,Running
1762773630487,2025-11-10 11:20:30,60.56,124.54,40.74,68.57,10000,Running
1762773630587,2025-11-10 11:20:30,59.23,120.10,50.10,68.04,10000,Running
1762773630687,2025-11-10 11:20:30,65.18,123.85,49.32,48.71,10000,Running
1762773630787,2025-11-10 11:20:30,65.59,121.88,47.35,62.30,10000,Running
1762773630887,2025-11-10 11:20:30,62.35,119.07,38.75,67.08,10000,Running
1762773630987,2025-11-10 11:20:30,67.03,120.46,33.10,56.73,10000,Running
1762773631087,2025-11-10 11:20:31,61.38,123.47,39.24,62.77,10000,Running
1762773631187,2025-11-10 11:20:31,65.47,120.74,40.05,40.10,10000,Running
1762773631287,2025-11-10 11:20:31,62.96,121.10,36.49,54.43,10000,Running
1762773631387,2025-11-10 11:20:31,64.74,120.62,40.93,47.42,10000,Running
1762773631487,2025-11-10 11:20:31,62.32,119.83,33.87,70.79,10000,Running
1762773631587,2025-11-10 11:20:31,66.32,123.14,37.05,60.77,10000,Running
1762773631687,2025-11-10 11:20:31,61.79,123.67,37.53,63.76,10000,Running
1762773631787,2025-11-10 11:20:31,67.21,122.16,33.28,68.48,10000,Running
1762773631887,2025-11-10 11:20:31,62.19,118.85,35.56,33.31,10000,Running
1762773631987,2025-11-10 11:20:31,67.77,120.61,32.62,46.06,10000,Running
1762773632087,2025-11-10 11:20:32,67.74,122.45,37.27,58.54,10000,Running
1762773632187,2025-11-10 11:20:32,62.05,122.35,38.52,35.23,10000,Running
1762773632287,2025-11-10 11:20:32,61.75,123.84,34.81,62.13,10000,Running
1762773632387,2025-11-10 11:20:32,65.59,124.10,38.93,59.03,10000,Running
1762773632487,2025-11-10 11:20:32,70.91,118.13,35.72,53.97,10000,Running
1762773632587,2025-11-10 11:20:32,63.78,120.20,36.88,58.42,10000,Running
1762773632687,2025-11-10 11:20:32,68.59,122.44,39.49,48.77,10000,Running
1762773632787,2025-11-10 11:20:32,66.11,122.40,30.55,52.93,10000,Running
1762773632887,2025-11-10 11:20:32,64.68,122.58,31.51,49.98,10000,Running
1762773632987,2025-11-10 11:20:32,67.37,120.70,34.55,56.30,10000,Running
1762773633087,2025-11-10 11:20:33,70.67,123.13,39.17,59.14,10000,Running
1762773633187,2025-11-10 11:20:33,67.48,122.97,26.20,56.69,10000,Running
1762773633287,2025-11-10 11:20:33,67.02,123.87,36.81,47.06,10000,Running
1762773633387,2025-11-10 11:20:33,74.35,119.79,28.34,41.79,10000,Running
1762773633487,2025-11-10 11:20:33,69.28,125.14,37.36,58.51,10000,Running
1762773633587,2025-11-10 11:20:33,66.57,122.58,32.54,39.05,10000,Running
1762773633687,2025-11-10 11:20:33,67.53,120.76,30.92,61.23,10000,Running
1762773633787,2025-11-10 11:20:33,71.05,118.31,31.11,72.98,10000,Running
1762773633887,2025-11-10 11:20:33,71.54,118.57,36.23,73.10,10000,Running
1762773633987,2025-11-10 11:20:33,67.75,121.19,36.78,44.23,10000,Running
1762773634087,2025-11-10 11:20:34,70.29,123.46,26.44,51.11,10000,Running
1762773634187,2025-11-10 11:20:34,69.80,121.60,38.86,44.81,10000,Running
1762773634287,2025-11-10 11:20:34,62.93,124.51,40.64,60.40,10000,Running
1762773634387,2025-11-10 11:20:34,66.48,122.49,32.15,63.46,10000,Running
1762773634487,2025-11-10 11:20:34,66.17,120.28,26.47,48.83,10000,Running
1762773634587,2025-11-10 11:20:34,66.79,122.53,32.22,33.35,10000,Running
1762773634687,2025-11-10 11:20:34,70.64,120.49,28.96,49.45,10000,Running
1762773634787,2025-11-10 11:20:34,64.06,123.39,34.69,49.02,10000,Running
1762773634887,2025-11-10 11:20:34,67.76,119.67,26.65,60.42,10000,Running
1762773634987,2025-11-10 11:20:34,64.57,123.59,37.17,56.78,10000,Running
1762773635087,2025-11-10 11:20:35,63.75,118.17,34.27,57.05,10000,Running
1762773635187,2025-11-10 11:20:35,67.26,118.99,27.76,60.52,10000,Running
1762773635287,2025-11-10 11:20:35,65.95,122.37,27.86,50.51,10000,Running
1762773635387,2025-11-10 11:20:35,68.56,120.75,32.03,53.60,10000,Running
1762773635487,2025-11-10 11:20:35,69.16,119.99,32.78,57.57,10000,Running
1762773635587,2025-11-10 11:20:35,69.12,119.57,32.62,41.45,10000,Running
1762773635687,2025-11-10 11:20:35,70.19,120.61,29.34,51.39,10000,Running
1762773635787,2025-11-10 11:20:35,72.35,118.64,33.38,69.16,10000,Running
1762773635887,2025-11-10 11:20:35,66.17,122.66,29.31,41.54,10000,Running
1762773635987,2025-11-10 11:20:35,70.21,121.68,36.84,53.04,10000,Running
1762773636087,2025-11-10 11:20:36,70.53,123.63,35.89,46.49,10000,Running
1762773636187,2025-11-10 11:20:36,67.20,124.30,25.34,38.97,10000,Running
1762773636287,2025-11-10 11:20:36,68.09,121.36,27.25,57.93,10000,Running
1762773636387,2025-11-10 11:20:36,63.31,122.19,27.96,39.63,10000,Running
1762773636487,2025-11-10 11:20:36,69.12,118.94,28.34,45.92,10000,Running
1762773636587,2025-11-10 11:20:36,71.49,123.51,33.17,45.55,10000,Running
1762773636687,2025-11-10 11:20:36,67.04,117.91,27.83,58.25,10000,Running
1762773636787,2025-11-10 11:20:36,69.85,118.33,28.44,39.15,10000,Running
1762773636887,2025-11-10 11:20:36,69.85,120.43,31.07,63.97,10000,Running
1762773636987,2025-11-10 11:20:36,74.78,125.13,28.51,55.31,10000,Running
1762773637087,2025-11-10 11:20:37,70.51,115.10,29.48,44.80,10000,Running
1762773637187,2025-11-10 11:20:37,66.47,124.12,26.11,49.27,10000,Running
1762773637287,2025-11-10 11:20:37,68.41,116.14,28.25,43.34,10000,Running
1762773637387,2025-11-10 11:20:37,68.65,122.24,30.84,55.35,10000,Running
1762773637487,2025-11-10 11:20:37,65.49,121.64,26.09,52.87,10000,Running
1762773637587,2025-11-10 11:20:37,70.25,119.25,31.97,39.36,10000,Running
1762773637687,2025-11-10 11:20:37,71.22,122.65,22.38,49.86,10000,Running
1762773637787,2025-11-10 11:20:37,67.43,120.27,22.92,37.01,10000,Running
1762773637887,2025-11-10 11:20:37,70.45,121.32,31.14,59.18,10000,Running
1762773637987,2025-11-10 11:20:37,66.89,120.27,28.52,47.28,10000,Running
1762773638087,2025-11-10 11:20:38,64.09,120.06,29.06,51.28,10000,Running
1762773638187,2025-11-10 11:20:38,67.47,118.50,19.40,48.61,10000,Running
1762773638287,2025-11-10 11:20:38,71.07,122.92,26.06,53.49,10000,Running
1762773638387,2025-11-10 11:20:38,70.59,119.23,27.09,47.63,10000,Running
1762773638487,2025-11-10 11:20:38,70.83,125.29,27.53,45.85,10000,Running
1762773638587,2025-11-10 11:20:38,72.00,118.70,26.97,43.26,10000,Running
1762773638687,2025-11-10 11:20:38,69.81,117.48,24.77,44.86,10000,Running
1762773638787,2025-11-10 11:20:38,70.47,119.66,27.00,26.24,10000,Running
1762773638887,2025-11-10 11:20:38,68.46,121.57,32.13,37.51,10000,Running
1762773638987,2025-11-10 11:20:38,72.02,115.11,27.14,53.16,10000,Running
1762773639087,2025-11-10 11:20:39,72.02,121.03,27.15,47.06,10000,Running
1762773639187,2025-11-10 11:20:39,66.56,118.61,31.48,32.23,10000,Running
1762773639287,2025-11-10 11:20:39,69.20,119.73,21.80,39.24,10000,Running
1762773639387,2025-11-10 11:20:39,67.34,118.78,18.18,49.61,10000,Running
1762773639487,2025-11-10 11:20:39,76.07,119.82,22.33,53.12,10000,Running
1762773639587,2025-11-10 11:20:39,64.25,119.09,26.80,45.64,10000,Running
1762773639687,2025-11-10 11:20:39,65.20,119.86,26.90,53.14,10000,Running
1762773639787,2025-11-10 11:20:39,67.77,117.98,23.45,25.40,10000,Running
1762773639887,2025-11-10 11:20:39,67.38,117.79,21.01,48.38,10000,Running
1762773639987,2025-11-10 11:20:39,72.99,117.81,24.22,49.10,10000,Running
1762773640087,2025-11-10 11:20:40,68.42,122.84,15.83,30.82,10000,Running
1762773640187,2025-11-10 11:20:40,69.47,117.89,14.44,51.09,10000,Running
1762773640287,2025-11-10 11:20:40,70.48,117.31,15.97,43.39,10000,Running
1762773640387,2025-11-10 11:20:40,72.33,119.09,19.97,53.87,10000,Running
1762773640487,2025-11-10 11:20:40,73.14,118.47,19.29,33.53,10000,Running
1762773640587,2025-11-10 11:20:40,67.77,118.24,19.37,52.42,10000,Running
1762773640687,2025-11-10 11:20:40,64.68,115.58,17.98,56.52,10000,Running
1762773640787,2025-11-10 11:20:40,68.18,115.64,20.72,42.02,10000,Running
1762773640887,2025-11-10 11:20:40,68.02,118.21,26.65,33.43,10000,Running
1762773640987,2025-11-10 11:20:40,69.27,116.59,22.74,44.88,10000,Running
1762773641087,2025-11-10 11:20:41,62.58,116.57,21.78,56.36,10000,Running
1762773641187,2025-11-10 11:20:41,65.80,119.93,21.15,31.23,10000,Running
1762773641287,2025-11-10 11:20:41,66.83,118.04,12.51,29.46,10000,Running
1762773641387,2025-11-10 11:20:41,62.28,113.29,24.34,32.80,10000,Running
1762773641487,2025-11-10 11:20:41,68.70,118.81,15.73,45.67,10000,Running
1762773641587,2025-11-10 11:20:41,65.13,120.35,12.32,33.95,10000,Running
1762773641687,2025-11-10 11:20:41,67.16,121.51,15.75,29.27,10000,Running
1762773641787,2025-11-10 11:20:41,66.52,113.77,24.54,46.01,10000,Running
1762773641887,2025-11-10 11:20:41,70.77,121.52,21.98,39.34,10000,Running
1762773641987,2025-11-10 11:20:41,66.76,122.31,15.85,46.60,10000,Running
1762773642087,2025-11-10 11:20:42,69.35,119.52,19.81,45.12,10000,Running
1762773642187,2025-11-10 11:20:42,64.85,119.00,18.75,16.64,10000,Running
1762773642287,2025-11-10 11:20:42,66.16,120.07,24.82,30.43,10000,Running
1762773642387,2025-11-10 11:20:42,66.56,118.65,21.54,43.30,10000,Running
1762773642487,2025-11-10 11:20:42,69.70,116.64,20.88,49.98,10000,Running
1762773642587,2025-11-10 11:20:42,62.24,121.11,26.85,53.45,10000,Running
1762773642687,2025-11-10 11:20:42,65.29,118.34,27.22,33.76,10000,Running
1762773642787,2025-11-10 11:20:42,60.36,117.26,16.70,30.27,10000,Running
1762773642887,2025-11-10 11:20:42,67.57,118.00,21.63,31.11,10000,Running
1762773642987,2025-11-10 11:20:42,68.78,115.66,20.39,48.72,10000,Running
1762773643087,2025-11-10 11:20:43,58.56,115.68,18.70,47.31,10000,Running
1762773643187,2025-11-10 11:20:43,64.95,119.83,16.17,37.04,10000,Running
1762773643287,2025-11-10 11:20:43,64.85,114.03,20.18,37.06,10000,Running
1762773643387,2025-11-10 11:20:43,65.42,114.01,18.09,32.41,10000,Running
1762773643487,2025-11-10 11:20:43,68.13,113.40,15.01,39.84,10000,Running
1762773643587,2025-11-10 11:20:43,61.13,117.14,17.44,37.89,10000,Running
1762773643687,2025-11-10 11:20:43,64.08,119.08,19.67,35.58,10000,Running
1762773643787,2025-11-10 11:20:43,62.47,114.57,21.02,28.42,10000,Running
1762773643887,2025-11-10 11:20:43,61.58,116.46,27.33,46.21,10000,Running
1762773643987,2025-11-10 11:20:43,55.93,119.88,22.46,37.66,10000,Running
1762773644087,2025-11-10 11:20:44,59.42,119.30,16.01,35.42,10000,Running
1762773644187,2025-11-10 11:20:44,61.27,116.96,17.25,51.37,10000,Running
1762773644287,2025-11-10 11:20:44,64.67,114.72,15.45,41.69,10000,Running
1762773644387,2025-11-10 11:20:44,59.30,116.82,13.49,22.15,10000,Running
1762773644487,2025-11-10 11:20:44,58.35,115.84,17.97,30.88,10000,Running
1762773644587,2025-11-10 11:20:44,60.94,119.11,16.10,45.25,10000,Running
1762773644687,2025-11-10 11:20:44,58.90,118.37,14.21,32.06,10000,Running
1762773644787,2025-11-10 11:20:44,62.65,119.72,8.70,17.34,10000,Running
1762773644887,2025-11-10 11:20:44,64.86,114.87,9.86,27.14,10000,Running
1762773644987,2025-11-10 11:20:44,58.13,120.45,18.04,28.64,10000,Running
1762773645087,2025-11-10 11:20:45,63.86,114.66,10.04,34.30,10000,Running
1762773645187,2025-11-10 11:20:45,63.54,114.96,19.22,28.45,10000,Running
1762773645287,2025-11-10 11:20:45,61.56,114.90,6.53,43.06,10000,Running
1762773645387,2025-11-10 11:20:45,59.68,113.77,22.90,32.88,10000,Running
1762773645487,2025-11-10 11:20:45,56.50,118.32,18.27,45.82,10000,Running
1762773645587,2025-11-10 11:20:45,56.97,112.60,16.20,28.74,10000,Running
1762773645687,2025-11-10 11:20:45,60.74,118.35,11.33,39.53,10000,Running
1762773645787,2025-11-10 11:20:45,61.83,116.47,16.99,37.60,10000,Running
1762773645887,2025-11-10 11:20:45,61.18,117.72,14.22,40.13,10000,Running
1762773645987,2025-11-10 11:20:45,60.53,114.14,12.96,41.36,10000,Running
1762773646087,2025-11-10 11:20:46,58.54,114.60,11.71,32.25,10000,Running
1762773646187,2025-11-10 11:20:46,57.27,115.98,12.72,21.90,10000,Running
1762773646287,2025-11-10 11:20:46,62.92,114.61,15.30,36.83,10000,Running
1762773646387,2025-11-10 11:20:46,62.40,117.06,16.63,54.01,10000,Running
1762773646487,2025-11-10 11:20:46,61.43,115.66,16.88,34.92,10000,Running
1762773646587,2025-11-10 11:20:46,54.13,117.78,14.10,18.94,10000,Running
1762773646687,2025-11-10 11:20:46,61.16,115.36,10.42,44.43,10000,Running
1762773646787,2025-11-10 11:20:46,62.11,116.82,16.65,48.22,10000,Running
1762773646887,2025-11-10 11:20:46,52.60,114.77,12.50,40.35,10000,Running
1762773646987,2025-11-10 11:20:46,56.21,113.00,20.36,48.52,10000,Running
1762773647087,2025-11-10 11:20:47,59.77,117.99,16.41,36.87,10000,Running
1762773647187,2025-11-10 11:20:47,56.59,116.29,16.55,33.81,10000,Running
1762773647287,2025-11-10 11:20:47,58.05,113.29,15.20,33.64,10000,Running
1762773647387,2025-11-10 11:20:47,52.36,117.86,10.57,35.38,10000,Running
1762773647487,2025-11-10 11:20:47,60.78,116.11,11.64,34.48,10000,Running
1762773647587,2025-11-10 11:20:47,57.94,114.27,15.61,35.65,10000,Running
1762773647687,2025-11-10 11:20:47,55.02,114.09,12.79,20.11,10000,Running
1762773647787,2025-11-10 11:20:47,56.53,115.12,17.13,21.49,10000,Running
1762773647887,2025-11-10 11:20:47,56.30,115.33,17.60,24.90,10000,Running
1762773647987,2025-11-10 11:20:47,48.22,117.27,14.91,42.68,10000,Running
1762773648087,2025-11-10 11:20:48,59.65,115.84,10.91,24.36,10000,Running
1762773648187,2025-11-10 11:20:48,52.84,114.29,11.65,36.67,10000,Running
1762773648287,2025-11-10 11:20:48,53.48,114.03,18.19,16.82,10000,Running
1762773648387,2025-11-10 11:20:48,53.24,113.40,15.64,35.77,10000,Running
1762773648487,2025-11-10 11:20:48,49.37,115.35,15.64,38.97,10000,Running
1762773648587,2025-11-10 11:20:48,55.80,113.08,11.34,35.56,10000,Running
1762773648687,2025-11-10 11:20:48,51.47,113.21,15.61,37.56,10000,Running
1762773648787,2025-11-10 11:20:48,49.29,114.19,15.50,39.55,10000,Running
1762773648887,2025-11-10 11:20:48,54.27,113.58,8.65,35.53,10000,Running
1762773648987,2025-11-10 11:20:48,58.11,116.94,10.83,40.82,10000,Running
1762773649087,2025-11-10 11:20:49,50.63,110.70,17.68,34.85,10000,Running
1762773649187,2025-11-10 11:20:49,54.60,114.90,18.97,44.42,10000,Running
1762773649287,2025-11-10 11:20:49,49.41,114.46,12.43,29.71,10000,Running
1762773649387,2025-11-10 11:20:49,53.44,111.43,18.37,21.92,10000,Running
1762773649487,2025-11-10 11:20:49,55.11,116.22,19.53,36.61,10000,Running
1762773649587,2025-11-10 11:20:49,49.61,116.82,19.48,26.88,10000,Running
1762773649687,2025-11-10 11:20:49,45.87,116.46,10.47,33.06,10000,Running
1762773649787,2025-11-10 11:20:49,53.20,114.86,11.41,31.69,10000,Running
1762773649887,2025-11-10 11:20:49,53.28,111.39,11.48,46.08,10000,Running
1762773649987,2025-11-10 11:20:49,49.26,110.41,13.01,28.55,10000,Running
1762773650087,2025-11-10 11:20:50,58.63,114.67,13.32,42.96,10000,Running
1762773650187,2025-11-10 11:20:50,55.72,112.92,17.79,30.13,10000,Running
1762773650287,2025-11-10 11:20:50,46.19,110.87,13.46,36.56,10000,Running
1762773650387,2025-11-10 11:20:50,53.03,109.47,12.06,39.70,10000,Running
1762773650487,2025-11-10 11:20:50,49.45,111.11,25.84,32.38,10000,Running
1762773650587,2025-11-10 11:20:50,48.73,111.05,21.12,35.59,10000,Running
1762773650687,2025-11-10 11:20:50,49.94,109.78,16.98,17.90,10000,Running
1762773650787,2025-11-10 11:20:50,51.37,109.61,12.69,24.54,10000,Running
1762773650887,2025-11-10 11:20:50,50.47,112.24,16.49,17.56,10000,Running
1762773650987,2025-11-10 11:20:50,51.90,111.98,22.32,30.33,10000,Running
1762773651087,2025-11-10 11:20:51,52.54,112.55,17.12,18.78,10000,Running
1762773651187,2025-11-10 11:20:51,55.41,109.86,10.92,38.50,10000,Running
1762773651287,2025-11-10 11:20:51,53.82,109.91,13.78,33.97,10000,Running
1762773651387,2025-11-10 11:20:51,49.37,113.73,13.34,21.63,10000,Running
1762773651487,2025-11-10 11:20:51,52.33,111.02,9.20,32.34,10000,Running
1762773651587,2025-11-10 11:20:51,46.33,111.01,17.77,37.98,10000,Running
1762773651687,2025-11-10 11:20:51,45.40,110.54,22.46,22.59,10000,Running
1762773651787,2025-11-10 11:20:51,47.74,110.55,13.38,14.72,10000,Running
1762773651887,2025-11-10 11:20:51,50.27,111.10,14.44,29.56,10000,Running
1762773651987,2025-11-10 11:20:51,51.46,108.93,13.29,18.72,10000,Running
1762773652087,2025-11-10 11:20:52,47.23,112.40,12.75,32.74,10000,Running
1762773652187,2025-11-10 11:20:52,52.60,111.05,13.56,30.66,10000,Running
1762773652287,2025-11-10 11:20:52,46.49,111.76,12.10,34.46,10000,Running
1762773652387,2025-11-10 11:20:52,48.12,108.92,19.15,23.20,10000,Running
1762773652487,2025-11-10 11:20:52,43.75,110.13,20.88,28.62,10000,Running
1762773652587,2025-11-10 11:20:52,48.74,109.55,20.06,26.40,10000,Running
1762773652687,2025-11-10 11:20:52,47.29,110.48,13.94,37.91,10000,Running
1762773652787,2025-11-10 11:20:52,49.03,111.06,25.24,25.40,10000,Running
1762773652887,2025-11-10 11:20:52,47.06,109.74,13.64,41.29,10000,Running
1762773652987,2025-11-10 11:20:52,51.88,107.96,15.39,31.74,10000,Running
1762773653087,2025-11-10 11:20:53,49.76,110.38,20.64,35.32,10000,Running
1762773653187,2025-11-10 11:20:53,51.87,108.89,23.60,26.77,10000,Running
1762773653287,2025-11-10 11:20:53,48.22,108.14,18.84,29.36,10000,Running
1762773653387,2025-11-10 11:20:53,50.37,109.57,22.22,21.77,10000,Running
1762773653487,2025-11-10 11:20:53,49.12,106.85,21.03,45.33,10000,Running
1762773653587,2025-11-10 11:20:53,50.75,105.15,18.67,19.30,10000,Running
1762773653687,2025-11-10 11:20:53,50.80,106.04,16.27,36.97,10000,Running
1762773653787,2025-11-10 11:20:53,55.75,110.80,25.25,34.45,10000,Running
1762773653887,2025-11-10 11:20:53,53.97,109.10,20.90,32.32,10000,Running
1762773653987,2025-11-10 11:20:53,48.82,110.49,16.73,21.14,10000,Running
1762773654087,2025-11-10 11:20:54,46.45,109.94,13.60,15.99,10000,Running
1762773654187,2025-11-10 11:20:54,50.97,105.97,14.66,30.53,10000,Running
1762773654287,2025-11-10 11:20:54,45.99,106.07,20.05,25.77,10000,Running
1762773654387,2025-11-10 11:20:54,41.74,111.33,21.74,32.07,10000,Running
1762773654487,2025-11-10 11:20:54,44.87,107.89,21.57,29.53,10000,Running
1762773654587,2025-11-10 11:20:54,47.23,109.05,15.01,34.68,10000,Running
1762773654687,2025-11-10 11:20:54,46.98,107.56,19.55,25.61,10000,Running
1762773654787,2025-11-10 11:20:54,52.89,108.10,11.51,30.97,10000,Running
1762773654887,2025-11-10 11:20:54,49.13,109.23,19.92,17.67,10000,Running
1762773654987,2025-11-10 11:20:54,52.21,105.80,17.95,37.64,10000,Running
1762773655087,2025-11-10 11:20:55,49.92,106.99,21.97,29.26,10000,Running
1762773655187,2025-11-10 11:20:55,44.29,109.21,22.50,12.11,10000,Running
1762773655287,2025-11-10 11:20:55,53.31,108.32,17.92,29.53,10000,Running
1762773655387,2025-11-10 11:20:55,50.18,104.04,14.10,23.38,10000,Running
1762773655487,2025-11-10 11:20:55,53.42,104.40,13.49,31.76,10000,Running
1762773655587,2025-11-10 11:20:55,52.51,107.83,16.79,29.52,10000,Running
1762773655687,2025-11-10 11:20:55,50.30,108.61,27.53,35.88,10000,Running
1762773655787,2025-11-10 11:20:55,54.84,105.70,15.53,41.76,10000,Running
1762773655887,2025-11-10 11:20:55,56.02,110.13,25.74,27.94,10000,Running
1762773655987,2025-11-10 11:20:55,53.75,108.90,24.70,27.59,10000,Running
1762773656087,2025-11-10 11:20:56,51.13,104.21,26.71,20.66,10000,Running
1762773656187,2025-11-10 11:20:56,52.30,108.05,22.25,21.53,10000,Running
1762773656287,2025-11-10 11:20:56,51.03,106.41,16.31,35.74,10000,Running
1762773656387,2025-11-10 11:20:56,54.70,106.95,18.87,29.40,10000,Running
1762773656487,2025-11-10 11:20:56,54.31,106.08,25.14,31.06,10000,Running
1762773656587,2025-11-10 11:20:56,55.10,105.00,21.26,3.48,10000,Running
1762773656687,2025-11-10 11:20:56,52.39,112.03,20.98,18.51,10000,Running
1762773656787,2025-11-10 11:20:56,53.59,104.67,17.67,41.95,10000,Running
1762773656887,2025-11-10 11:20:56,51.84,100.48,31.14,49.54,10000,Running
1762773656987,2025-11-10 11:20:56,48.67,106.05,26.54,14.02,10000,Running
1762773657087,2025-11-10 11:20:57,55.17,108.33,35.29,21.11,10000,Running
1762773657187,2025-11-10 11:20:57,56.87,107.54,30.65,33.96,10000,Running
1762773657287,2025-11-10 11:20:57,48.28,108.37,27.33,30.68,10000,Running
1762773657387,2025-11-10 11:20:57,52.78,106.29,26.14,47.64,10000,Running
1762773657487,2025-11-10 11:20:57,55.16,105.88,26.28,19.43,10000,Running
1762773657587,2025-11-10 11:20:57,57.19,105.16,24.97,30.45,10000,Running
1762773657687,2025-11-10 11:20:57,56.98,103.83,27.18,34.95,10000,Running
1762773657787,2025-11-10 11:20:57,55.24,104.36,28.59,30.00,10000,Running
1762773657887,2025-11-10 11:20:57,48.81,106.77,19.38,22.62,10000,Running
1762773657987,2025-11-10 11:20:57,54.92,102.81,27.80,37.89,10000,Running
1762773658087,2025-11-10 11:20:58,56.82,109.95,22.83,21.68,10000,Running
1762773658187,2025-11-10 11:20:58,59.88,105.00,29.82,26.08,10000,Running
1762773658287,2025-11-10 11:20:58,53.48,106.28,24.50,28.95,10000,Running
1762773658387,2025-11-10 11:20:58,60.28,103.22,21.02,26.94,10000,Running
1762773658487,2025-11-10 11:20:58,53.28,106.41,29.69,39.63,10000,Running
1762773658587,2025-11-10 11:20:58,57.43,107.24,22.92,28.69,10000,Running
1762773658687,2025-11-10 11:20:58,59.23,108.07,30.92,24.09,10000,Running
1762773658787,2025-11-10 11:20:58,53.89,102.80,24.26,25.50,10000,Running
1762773658887,2025-11-10 11:20:58,59.13,107.99,19.63,24.94,10000,Running
1762773658987,2025-11-10 11:20:58,59.22,103.08,31.02,23.98,10000,Running
1762773659087,2025-11-10 11:20:59,51.38,108.50,27.00,38.99,10000,Running
1762773659187,2025-11-10 11:20:59,55.86,104.84,24.31,29.51,10000,Running
1762773659287,2025-11-10 11:20:59,56.46,104.18,29.80,38.61,10000,Running
1762773659387,2025-11-10 11:20:59,52.73,105.44,26.76,39.12,10000,Running
1762773659487,2025-11-10 11:20:59,58.76,101.79,27.01,32.00,10000,Running
1762773659587,2025-11-10 11:20:59,59.27,101.40,26.20,40.54,10000,Running
1762773659687,2025-11-10 11:20:59,51.89,104.47,23.83,32.63,10000,Running
1762773659787,2025-11-10 11:20:59,59.53,103.60,29.02,16.48,10000,Running
1762773659887,2025-11-10 11:20:59,57.30,104.01,31.17,30.65,10000,Running
